,keyword,title,summary,date,href
69,big data,Левон Хампарцумян по време на финансовия форум „Иновации“: Бъдещето на банките е и в дигиталния свят,"Бъдещето на банките е и в дигиталния свят. Това каза Левон Хампарцумян, главен изпълнителен директор на УниКредит Булбанк по време на финансовия форум „Иновации“, организиран от Асоциация Банка на годината.",2015-06-16T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/badeshteto-na-bankite-e-i-v-digitalnia-sviat/
70,big data,Контрол на емоциите и дългосрочен хоризонт носят висока доходност,Балансираното диверсифициране на спестяванията е основна стратегия на богатите по цял свят.,2015-06-15T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/kontrol-na-emotsiite-i-dalgosrochen-horizont/
71,big data,"Андреа Казини по време на конференцията „По-модерни, по-конкурентноспособни, по-силни“: Ръстът на експорта с най-високи стойности за последните 7 години",БВП с най-голямо повишение на тримесечна база за последните четири години.,2015-06-09T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/rastat-na-eksporta-s-nai-visoki-stoinosti/
72,big data,Българинът изхарчи за празниците близо 370 млн. лв. основно за дрехи и електроника,С 33% е скочил обемът на плащанията на ПОС терминали през декември спрямо същия месец на миналата година.,2015-01-07T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/balgarint-izkharchi-za-praznitsite-blizo-370mln-lv/
73,big data,Левон Хампарцумян по време на Forbes CEE Forum: Ролята на чуждите инвестиции за българската икономика се променя,"Значително подобряване на търсенето се наблюдава в сектора на земеделието, експортно-ориентираната част от някои сектори, бизнес услугите и промишлеността.",2014-09-23T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/levon-hampartsumian-po-vreme-na-forbes-cee-forum/
74,big data,В съответствие с влизащите в сила промени в Закона за потребителския кредит: УниКредит Булбанк обновява своята оферта за „Ипотечен кредит и още нещо“,Банката следва политиката на прозрачност и експертите й са подготвени да консултират клиентите за най-доброто за тях решение,2014-07-22T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/v-saotvetstvie-s-vlizashtite-v-sila-promeni/
75,big data,УниКредит Булбанк финансира близо 300 студенти по програма „Академична лига“,"На голяма популярност се радва и овърдрафта срещу студентска стипендия, който е създаден именно по идея на студенти.",2014-07-21T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-finansira-blizo-300-studenti/
76,big data,Работен панел на Euromoney “Финансиране на малки и средни предприятия“: Банките са най-сигурното и достъпно решение,"Само едно от девет предприятия има над 10 служители, тези МСП не могат да си набавят финансиране от капиталовите пазари.",2014-01-14T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/raboten-panel-na-euromoney-finansirane/
77,big data,УниКредит Булбанк посрещна Купата на UEFA Champions League в София,"Фабио Капело, официален посланик на УниКредит за UEFA Champions League и Робер Пирес, официален посланик за България на Обиколката на Купата на UEFA Champions League дадоха старт на тридневното събитие пред Народния театър „Иван Вазов“.",2013-10-18T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-posreshtna-kupata-na-uefa-sofia/
78,big data,Новите технологии определят бъдещето на банкирането,"УниКредит Булбанк и Mobile Monday дадoха официален старт на конкурса за мобилни приложения и интерактивно съдържание UniCredit App Challenge, powered by Mobile Monday с награден фонд над 10 хил. лв.",2013-05-28T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/novite-tehnologii-opredeliat-badeshteto-na-bankira/
79,big data,По данни на УниКредит Булбанк: Плащанията на ПОС терминали по декемврийските празници скочиха с 63%,"Традиционно българите са направили по-големите си покупки по Коледа, когато транзакциите са били на стойност 40.4 млн. лв.",2013-01-28T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/po-danni-na-unikredit-plashtaniiata-skochiha-s-63/
80,big data,Депозити за домакинства - обобщение за 2012 г. и прогнози за 2013 г.,"И през тази година домакинствата най-вероятно ще останат предпазливи в техните финансови решения и потребителско поведение в среда на високи нива на безработицата, бавен ръст на доходите, ниски пенсии, високи цени на храните и пасивен пазар на недвижимите имоти.",2013-01-03T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/depoziti-za-domakinstva-obobshchenie-za-2012-g/
81,big data,По данни на УниКредит Булбанк: Жените държат близо 54% от депозитите,"Близо 54% от депозитите, открити в УниКредит Булбанк, принадлежат на жени, става ясно от данни на банката. В същото време мъжете имат преобладаващ дял в кредитните карти - 53%.",2012-11-20T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/po-danni-na-unikredit-bulbank-zhenite-darzhat/
82,big data,УниКредит Булбанк с нови структурирани депозити с инвестиции в доказани международни компании,"Вложенията в PepsiCo, Novartis, American Electric Power, Johnson&amp;Johnson, McDonald’s дават възможност за реализиране на допълнителна по-висока доходност.",2012-11-05T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-s-novi-strukturirani-depoziti/
83,big data,Плащанията на ПОС терминали с кредитни карти на УниКредит Булбанк са скочили с над 30%,Банката ще зарадва един свой клиент с VIP пакет за финала на UEFA Champions League;,2012-09-18T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/plashtaniiata-na-pos-terminali-s-kreditni-karti/
84,big data,Активите на частните клиенти в УниКредит Булбанк достигнаха 665 млн. лв.,В Централна и Източна Европа УниКредит управлява активи на стойност 13 млрд. евро на частни клиенти,2012-03-19T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/aktivite-na-chastnite-klienti-v-unikredit-665/
85,big data,Пайъниър Инвестмънтс спечели награда за своите глобални инвестиционни фондове с фиксиран доход,Отличието се дава за постижения в управлението на активи и обслужването на фондове от списание Global Investor,2011-07-28T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/painir-investmnts-specheli-nagrada/
86,big data,Седемцифрена възвращаемост на най-стария фонд на Pioneer Investments предизвика компютърен срив,"Непостигана досега възвращаемост на взаимен фонд от над един милион процента предизвика проблеми в системите на компанията Lipper, глобалния лидер в предоставянето на информация за взаимните фондове по света.",2011-02-22T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/sedemtsifrena-vazvrashtaemost-na-nai-stariia-fond/
87,big data,След 9 години на българския пазар: Активите на най-голямото дружество за взаимни фондове Пайъниър Инвестмънтс надхвърлиха 215 млн. лева,"След девет години присъствие на българския пазар, активите на Пайъниър Инвестмънтс, най-голямото дружество за взаимни фондове у нас, надхвърлят 215 млн. лв.",2011-02-16T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/sled-9-godini-na-balgarskiia-pazar-aktivite/
88,big data,Анализ на УниКредит за развитието на сектора на недвижимите имоти в България: Моловете изместиха търговските улици ,"Наемите на площите на търговските улици в София, които вече сериозно пострадаха от откритите в последните години молове, ще продължат да падат.",2011-01-05T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/analiz-na-unikredit-za-razvitieto-na-sektora/
89,big data,"Според данни на УниКредит Булбанк: Пловдивчани спестяват в кризата, банката отчита ръст на депозитите",Почти 10% годишен ръст на депозитите на граждани в Пловдивския регион отчита УниКредит Булбанк към края на октомври.,2010-12-16T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/spored-danni-na-unikredit-bulbank-plovdivchani/
90,big data,Над 40% от отпуснатите през лятото ипотечни заеми от УниКредит Булбанк са „Първи дом” ,През миналия месец този процент дори се е увеличил до близо половината от всички отпуснати от банката ипотечни заеми.,2010-10-26T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/nad-40-ot-otpusnatite-prez-liatoto-ipotechni-zaemi/
91,big data,УниКредит Булбанк откри корпоративен филиал в Русе,"Банката създава новия филиал, за да подобри бързината и ефективността на обслужване на корпоративните клиенти в региона",2010-09-28T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-otkri-korporativen-filial-v-ruse/
92,big data,Анализ на УниКредит Груп: Централна и Източна Европа печели пазарен дял в производството на автомобили в кризата ,ЦИЕ вече произвежда една четвърт от автомобилите в Европа,2010-06-04T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/analiz-na-unikredit-grup-tsentralna-i-iztochna/
93,big data,УниКредит Булбанк започва кампания за отказване от хартиените извлечения,"Кампанията е част от цялостната Зелена програма на банката, започнала още през 2008",2010-03-31T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-zapochva-kampaniia-za-otkazvane/
94,big data,УНИЦЕФ и УниКредит Булбанк подписват дългосрочно партньорство по проект за приемна грижа „Приеми ме!”,УниКредит Булбанк подкрепи най-голямата организация за правата на децата УНИЦЕФ в осигуряването на семейна среда и приемни семейства за повече български деца.,2009-12-09T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unitsef-i-unikredit-bulbank-podpisvat-dlgosrochno/
95,big data,УниКредит Лизинг излезе начело по нов бизнес и пазарен дял за първото полугодие,За периода УниКредит е реализирала сделки за над 80 млн. евро,2009-08-26T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-lizing-izleze-nachelo-po-nov-biznes/
96,big data,Според анализ на УниКредит Груп:  През тази година хватката на рецесията ще продължи да се затяга,Положителната страна на дългия период на по-нисък от потенциалния растеж е бързото намаляване на дефицита по текущата сметка,2009-07-14T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/spored-analiz-na-unikredit-grup-prez-tazi-godina/
97,big data,Италиански предприемачи в България и бизнес асоциация ще работят за подобряване на търговския обмен с Италия ,"Консултативният комитет на италианските предприемачи в България подписа договор за сътрудничество с Конфиндустрия, най-голямата италианска бизнес асоциация, която обединява повече от 126 хиляди компании в Италия.",2009-04-09T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/italianski-predpriemachi-v-blgariia-i-biznes-asots/
98,big data,УниКредит Булбанк ще реинвестира цялата си печалба за 2008г. в подкрепа на българската икономика,"Банката отчита над 21% ръст на активите за миналата година, изпреварвайки пазара",2009-04-01T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-shche-reinvestira-tsialata/
99,big data,„Девет седмици и половина” в УниКредит Булбанк ,"Всеки клиент, който депозира средства за „Девет седмици и половина” в УниКредит Булбанк, само след 66 дни гарантирано ще разполага със 7% на годишна база повече от първоначално вложената сума в лева или 5% в евро.",2008-11-19T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/devet-sedmitsi-i-polovina-v-unikredit-bulbank/
100,big data,УниКредит Булбанк успешно пласира емисия облигации на БАКБ ,Българо-американска кредитна банка (БАКБ) издаде шеста по ред емисия ипотечни облигации на стойност 35 млн. евро. Водещият мениджър на емисията УниКредит Булбанк успешно приключи вчера продажбата на емисията на институционални инвеститори.,2008-07-31T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-uspeshno-plasira-emisiia/
101,big data,"Euromoney връчи приза за ""Най-добра банка в България"" на УниКредит Булбанк ",Годишна класация 2008 на международнoто финансово списание Euromoney,2008-07-01T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/euromoney-vrchi-priza-za-nai-dobra-banka-v--070108/
102,big data,Класация за 2008 г. на Global Finance: УниКредит Булбанк e “Най-добра банка” в България ,УниКредит Булбанк е избрана за „Най-добра банка в България” от международното издание Global Finance. Наградата се определя в годишното проучване на списанието за най-добрите банки по света. Традиционно победителите се обявяват в майския брой на Global Finance.,2008-05-21T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/klasatsiia-za-2008-g-na-global-finance-unikredit/
103,big data,Пазарът на недвижими имоти в България: Има ли балон и дали ще се спука? ,Дали пазарът на недвижима собственост ще повтори сценария на фондовата борса или като алтернатива на падащите индекси имотите все още не са достигнали своя ценови връх?,2008-02-20T08:03:00+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/pazart-na-nedvizhimi-imoti-v-blgariia-ima-li-balon/
104,big data,Награди на Euromoney за изключителни постижения 2007: УниКредит Булбанк е “Най-добра банка” и “Най-добра инвестиционна банка” в България ,За първи път Euromoney дава две награди едновременно на българска банка,2007-07-11T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/nagradi-na-euromoney-za-izkliuchitelni-postizhenii/
105,big data,УниКредит Груп получи две международни награди за инвестиционното си банкиране ,УниКредит Булбанк е с водещата позиция на БФБ с 18% от оборота на борсата през първите четири месеца на годината,2007-05-09T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-grup-poluchi-dve-mezhdunarodni-nagradi/
106,big data,Международните банкови групи разширяват бизнеса си в Централна и Източна Европа ,"Заемите за граждани, домакинства и малки фирми са основен фактор на растеж в региона; добрите макроикономически перспективи подкрепят и увеличаването на корпоративните заеми",2006-07-26T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/mezhdunarodnite-bankovi-grupi-razshiriavat-biznesa/
107,cloud compute,Директор ИТ на УниКредит Булбанк Пепа Колева: Пълна дигитализация без компромис с ИТ сигурността,"УниКредит Булбанк поднови успешно своите сървъри, сторидж системи и комуникационна инфраструктура, за да отговори на нарастващия брой клиенти и операции, и увеличаващите се бази данни.",2017-02-27T10:12:06+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/direktor-it-na-unikredit-bulbank-pepa-koleva-celta/
108,cloud compute,Класация на Global Finance: УниКредит Булбанк е най-добрата дигитална банка в България за 2016 г.,Наградата на банката ще бъде връчена през октомври в Лондон по време на международната Digital Bank Conference.,2016-07-22T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/klasatsiia-global-finance-unikredit-bulbank-2016/
109,blockchain,УниКредит Булбанк е лидер в услугите за търговско финансиране в страната,"<strong>УниКредит Булбанк</strong> е лидер в услугите за търговско финансиране в страната, показват резултатите от последната класация на<strong> Euromoney за 2018</strong>.&nbsp;",2018-01-09T14:36:52+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-bulbank-e-lider-v-uslugite-za-trgovsko-f/
110,blockchain,УниКредит е инвестирала 25 млн. евро във финтех компании през 2016 г.  ,До 2019 г. групата ще вложи рекордните 2.3 млрд. евро в нови информационни и комуникационни технологии,2017-04-26T16:47:52+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-e-investirala-25-mln-evro-vv-finteh-komp/
111,изкуствен интелект,Откриване на Coworking Space за студентите в ИУ Варна с подкрепата на УниКредит Булбанк,"В Икономически университет – Варна официално беше открито споделено пространство Coworking Space за студентите, създадено с подкрепата на УниКредит Булбанк.",2023-02-01T10:22:29+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/oficialno-otkrivane-na-coworking-space-za-studenti/
112,изкуствен интелект,УниКредит дава 50 000 евро награда в Appathon 2016 - състезанието за иновативни мобилни приложения,Това е голямата награда в тазгодишния Appathon на групата - онлайн състезанието за разработчици на финансови услуги,2016-07-05T09:03:00+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-dava-50-000-evro-nagrada-v-appathon-2016/
113,големи данни,Фондация УниКредит и Teach For All подписаха партньорство на стойност 5.5 милиона евро,"Фондация УниКредит и глобалната образователна мрежа Teach For All (TFA) обявиха тригодишно партньорство на стойност 5.5 милиона евро, с което ще допринесат за качествено образование в училища с недостатъчни образователни ресурси в Европа и ще насърчат идеята за качествено образование за всички деца.",2023-11-06T16:46:03+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/fondaciya-unikredit-i-tfa-podpisaha-partnorstvo/
114,големи данни,Дигиталният потребителски кредит на УниКредит Кънсюмър Файненсинг е по-гъвкав и удобен за клиента,"Водещият стремеж на дъщерното дружеството на УниКредит Булбанк е предлагането на по-гъвкави дигитални продукти и услуги за клиентите, както и екосъобразни процеси.",2023-07-24T14:53:54+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/digitalniyat-potrebitelski-kredit-na-ucfin/
115,големи данни,Стартира инициативата Together4Digital в подкрепа на дигитализацията на МСП в България,УниКредит Булбанк в сътрудничество с Майкрософт и Crayon стартират инициативата Together4Digital в България.&nbsp;,2023-02-14T13:30:18+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/startira-iniciativata-together4digital/
116,големи данни,В началото на 2023 година всеки 10-и потребителски кредит в УниКредит Булбанк е дигитално сключен,Все повече клиенти предпочитат бързия и удобен процес при сключване на потребителски кредит при суми до 5&nbsp;000 лева.,2023-02-06T14:54:06+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/digitalno-sklyuchvane-na-krediti/
117,големи данни,Ръст от 50% отчита УКФ на потърсилите финансиране на стоки и паричен кредит по време на Черния петък,Статистиката на дружеството за потребителско кредитиране УниКредит Кънсюмър Файненсинг отбелязва ръст от 50% на потърсилите финансиране на стоки и паричен кредит в дните на намаления тази година.,2022-12-08T11:20:11+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/rust-50-procenta-ucf/
118,големи данни,Стандарти на УниКредит за финансово измерване в рамките на „Банкиране със социално въздействие“,Системата за измерване и оценка е разработена съвместно с експертната група Human Foundation за по-високи резултати на финансовите проекти със социално въздействие.,2021-05-31T16:56:45+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-opredelya-standarti-za-finansovo-izmerva/
119,големи данни,"УКБ ще отпуска заеми до 2 млн. лева на бизнеса, засегнат от COVID-19","УниКредит Булбанк подписа споразумение за удължаване на програмата с Българска банка за развитие (ББР) за портфейлни гаранции в подкрепа на ликвидността на микро-, малките, средни и големи предприятия, пострадали от пандемията от СOVID-19.",2021-04-09T14:38:09+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/ucb-she-otpuska-zaemi-do-2-mln-leva-na-biznesa-/
120,големи данни,Клиентите на ипотечни кредити с нова възможност да намалят вноските си,"Клиентите на УниКредит Булбанк имат възможност да се възползват от преференциални условия за ипотечно кредитиране на имоти с висок енергиен клас, коментираха експерти от банката по време на онлайн пресконференция, посветена на възможностите на пазара на ипотеките.",2021-02-17T13:44:47+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/klientite-na-ipotechni-krediti-s-nova-vzmozhnost/
121,големи данни,Класация SeeNews ТOP 100 SEE: УКБ е най-високо в подреждането от българските банки,УниКредит Булбанк запазва шестото си място в класацията на 100-те най-добри банки на SeeNews за региона на Югоизточна Европа (ЮИЕ). Банката е първа по големина сред българските участници и единственият представител на страната в топ 10.,2020-11-17T13:02:53+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/klasaciya-seenews-top-100-see-ukb-e-naj-visoko-v/
122,големи данни,УниКредит в България с нова карта с възможност за разсрочено плащане на покупките ,"УниКредит в България предоставя нова банкова карта на своите клиенти, която съчетава стоковото кредитиране с характеристиките на кредитните карти.",2020-10-05T17:26:38+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-v-blgariya-s-nova-karta-s-vzmozhnost-za/
123,големи данни,Електронно подписване на кредити в Булбанк Мобайл,"В ерата на дигитализацията УниКредит Груп отговаря мигновено на развиващите се технологии, като вече предлага на своите клиенти дистанционно подписване на договори за потребителски кредити.",2020-06-09T17:26:42+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/elektronno-podpisvane-na-krediti-v-bulbank-mobile/
124,големи данни,Пет хиляди клиенти ще бъдат обслужвани изцяло дистанционно,"Около пет хиляди клиенти на УниКредит Булбанк ще бъдат обслужвани изцяло дистанционно – чрез т.нар. алтернативни канали на банката: кол център, Булбанк Онлайн, Булбанк Мобайл и др.",2019-06-25T11:38:54+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/inovaciya-v-unikredit-bulbank/
125,големи данни,"Теодора Петкова участва във Финансов форум Иновации, организиран от Асоциация Банка на годината",Има огромна промяна в клиентските очаквания и начина на потребяване на финансовите услуги. Основен фокус вече е клиентското преживяване.,2019-06-12T17:17:54+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/teodora-petkova-uchastva-vv-finansov-forum-inovaci/
126,големи данни,България е в топ три на страните от региона по икономически ръст за годината,"Анализ на УниКредит, представен на Годишната среща на ЕБВР.",2019-05-08T17:52:10+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/blgariya-e-v-top-tri-na-stranite-ot-regiona-po-iko/
127,големи данни,Общото събрание на акционерите на УниКредит Булбанк взе решение за разпределяне на дивидент,"УниКредит Булбанк &nbsp;ще разпредели&nbsp; 430 039 011,07 лева от печалбата си за 2018 г. след облагане с данъци за изплащане на дивиденти на акционерите.",2019-04-10T17:03:43+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/obshoto-sbranie-na-akcionerite-na-ucb-2019/
128,големи данни,България ще е сред трите държави с най-стабилен ръст на БВП в региона през 2019 г.,В рамките на форума експертите на УниКредит представиха изгледите и прогнозите си за развитие за региона на Централна и Източна Европа (ЦИЕ).,2019-01-16T11:29:06+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/blgariya-she-e-sred-trite-drzhavi-s-naj-stabilen-r/
129,големи данни,УниКредит: Иновациите в дигиталното банкиране ще формират ръста в сектора в ЦИЕ,"На глобално ниво, 2018 г. ще е девета поредна година, в която ръстът на световната икономика ще е 3.5%&nbsp; или повече.",2018-05-09T16:00:18+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/unikredit-inovaciite-v-digitalnoto-bankirane-she-f/
130,големи данни,Експерти от земеделския сектор: Промените в потреблението изискват инвестиции в нови технологии,"Международният център на УниКредит Булбанк беше домакин на среща на организаторите на изложението Macfruit и местни производители. Европейците отделят все по-голяма част от доходите си за качествена храна,&nbsp; нараства делът на онлайн търговията и при плодовете и зеленчуците",2018-03-08T16:06:45+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/eksperti-ot-zemedelskiya-sektor-promenite-v-potreb/
131,големи данни,Полезни насоки за предпазване от фишинг атаки,"Поради зачестили сигнали от клиенти за получаване на съобщения по електронна поща от името на банката, изискващи въвеждане на имейл адреси, пароли, картови и лични данни, бихме искали да Ви обърнем внимание, че банката не изпраща подобен тип нотификации и искания за информация.",2018-03-07T14:11:21+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/polezni-nasoki-za-predpazvane-ot-fishing-ataki/
132,големи данни,Икономическия екип на УниКредит Булбанк: Перспективата за българските банки остава благоприятна,"Икономическата среда, в която българските банките осъществяват дейността, си ще продължи да се подобрява и през 2018 г. , показват данните на екип Икономически проучвания на УниКредит Булбанк.",2018-01-18T10:04:45+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/analiz-na-ikonomicheskiya-ekip-na-unikredit-bulban/
133,големи данни,Проучване на УниКредит за банковия сектор на ЦИЕ 2018: Устойчив растеж и възможности,"Макроикономическата среда в Централна и Източна Европа ще остане благоприятна, оказвайки положително влияние и върху банковия сектор.",2018-01-16T17:28:40+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/prouchvane-na-unikredit-za-bankoviya-sektor-na-cen/
134,големи данни,Двама големи победители получават награда от по 5 хил. лв. за сбъдване на детски мечти,Жените са по-склонни да сбъдват желания – над 65% от участниците са дами. Най-често мечтите на българите са свързани с екскурзия.,2017-10-13T12:53:53+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/dvama-golemi-pobediteli-poluchavat-nagrada-ot-po-5/
135,големи данни,Започна кандидатстването за първия Хакатон за ЦИЕ на УниКредит,"Двудневен маратон по програмиране върху решения по Ревизираната директива за платежни услуги (PSD2) ще се проведе в началото на септември в Любляна, Словения;",2017-07-24T11:32:37+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/zapochna-kandidatstvaneto-za-prviya-hakaton-za-cie/
136,големи данни,„Ден на инвестициите II“ на УниКредит Булбанк в партньорство с Pioneer Investments и Алианц България,"Вторият „Ден на инвестициите“, даде отговори на въпросите: Защо е важно да управлявам спестяванията си и как те да работят за мен?; Как моето утре зависи от моите решения днес? и Какви са световните тенденции в инвестирането?",2017-04-27T12:32:40+03:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/konferenciya-den-na-investiciite-ii-na-unikredit-b/
137,големи данни,Левон Хампарцумян: Бъдещето на банкирането е синхрон между нови технологии и традиционно банкиране,Иновациите няма да изместят човешкия интерфейс в банкирането,2017-02-23T16:06:08+02:00,https://www.unicreditbulbank.bg/bg/za-nas/media/novini/levon-hamparcumyan-bdesheto-na-bankiraneto/
